feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,class
4.306984505,4.080389466,3.881954677,12.39791269,7.367594168,11.17924982,12.09138113,10.35346329,8.660506589,3.746162677,3.923750228,3.652587982,7.265935696,6.268059545,B
7.654926917,6.086787238,5.163193416,9.550419359,5.555100912,9.010181612,9.355734316,9.672436073,4.790058185,2.1867387,3.723553686,2.647234247,4.541909653,6.556599792,B
2.276596427,5.153736474,6.357586107,15.87893627,9.628052656,13.94069885,13.85234448,6.369419793,7.309983729,0.214124381,2.991254478,1.730634448,7.436513171,5.477920435,B
4.216756617,7.155099948,6.631724879,5.619704279,9.121965166,15.70386948,11.40104244,12.8571187,6.514729251,8.208706002,1.31020046,0.002316965,3.321019078,6.579274302,B
5.931856148,7.868286744,3.605734734,10.33682228,5.801510263,13.44147888,5.620987536,6.500829744,6.458384411,10.10566328,0.006295396,4.732324647,4.483532863,6.611837254,B
7.330201958,3.51649,5.461151378,12.78577273,7.423364385,12.0288555,10.46989748,4.914801651,6.434838703,11.80854037,6.046221288,0.041082955,4.029888467,6.758337238,B
7.209201654,6.725115932,6.581736152,9.123651913,6.124282768,12.21680067,4.78454669,8.189946196,4.308233721,11.25146559,0.764228042,5.369222192,6.935802117,3.999576638,B
7.272263823,11.39291842,6.726168717,8.988613455,7.502568213,17.12507987,6.975277384,4.432681904,5.022899178,12.58052499,5.841447692,0.620392018,5.566055819,5.943224334,B
6.514805281,8.373002453,6.482560973,5.366152587,6.479929704,16.97615578,8.033400702,4.475390218,7.086627395,12.3149472,0.457829705,2.859567352,7.024713259,4.768943629,B
5.997537496,8.0471132,5.532265222,5.703082562,6.568468457,16.71487513,6.084668471,12.00719089,8.747885376,5.686759888,1.718330437,0.387531956,6.769489585,6.013617354,B
2.106973005,8.965749684,4.965076586,8.273439993,8.49924755,6.111517674,15.13631948,6.297569108,6.36390047,11.46028298,6.239239417,0.591910304,6.910208483,5.552453501,B
7.389313191,4.858481329,5.500033873,10.04384802,4.149542333,13.12738203,6.02352245,7.151970992,10.03351027,7.163592725,1.449849189,1.388337563,4.738444285,3.619596598,B
3.556032903,4.777685567,5.432306028,6.684058569,6.316106714,16.67918629,9.399365243,6.850712122,5.405409997,1.153164301,3.319216653,1.880866619,5.942309417,6.505139469,B
6.707857299,9.366606964,4.290985487,10.83031267,9.657060658,12.56985323,14.50108372,6.499319393,6.504200189,2.209016423,3.140649271,1.731441919,5.126254286,4.510341536,B
1.237421775,7.997228139,5.533950725,9.458929362,7.495454921,13.55425576,12.68145047,1.976643902,9.44209302,4.280627424,1.983455481,2.56492041,3.676285363,5.890443571,B
4.429967282,7.174893946,6.166603482,8.931955957,5.925531192,12.55879234,8.599059709,6.627205888,7.258914445,0.405476981,2.988545692,1.404724521,4.537722412,5.047560041,B
9.297499679,6.36795705,3.72272095,10.62759549,3.654990333,13.12530081,9.491823227,5.3301661,6.831755146,2.844971886,3.332585195,6.006849167,5.399041366,6.405433808,B
6.326186031,11.55617652,5.77134689,10.67804904,4.202986973,13.51233481,6.409724433,3.983554405,8.796864738,4.882477761,1.854869323,2.401782392,6.570140299,3.549313994,B
6.970173578,5.734297249,4.522333512,10.47634678,4.543574217,15.03598043,9.156606247,8.62087722,3.842555351,8.662411928,1.072234576,5.385963564,4.485173669,3.871263791,B
2.304158055,7.919119067,5.148492151,7.79171636,4.219121628,10.16616785,12.64034957,1.230389664,9.208918992,6.032546375,4.621469493,5.808349602,6.95319054,5.9496932,B
8.259712859,9.664570165,6.41325081,9.754159183,4.296822244,12.55944736,12.78719274,5.788224723,2.852100523,4.950072088,4.468296444,1.378098206,8.94430169,3.830230747,B
5.095132216,5.319564942,6.121049235,8.219017856,8.733648875,9.397470437,8.527859529,3.989345809,5.623994017,0.87077287,3.545198857,0.335708282,7.453159529,6.770662947,B
5.842666457,5.252637971,4.738060706,13.19198735,6.450447769,18.14219579,9.37212213,6.440146723,6.55954536,1.762401772,3.15556482,5.500366037,6.854271155,6.042771689,B
7.177252602,3.837246331,3.571774566,11.65636333,5.839078943,11.56663634,4.549630765,4.427555192,3.80200435,4.052459364,2.325736356,4.057377496,7.194058197,4.67119282,B
10.96308319,4.46781649,6.409807324,12.09440964,7.16600416,10.50454835,12.77662219,5.874728272,7.025843809,0.250009877,3.365367252,5.583948567,4.951396637,3.68161024,B
5.848814843,11.9022288,4.916694835,11.46852728,5.871719149,12.46639406,1.713204991,8.679326606,11.98209919,4.231276717,4.23277967,4.33400936,8.406587659,6.649640107,B
10.23666597,11.62591409,5.679784945,2.334714014,9.912780783,17.86304003,13.26919902,4.556435061,5.448435195,1.118239163,2.816211589,3.637538105,7.477400888,6.912768547,B
8.949345136,1.093414247,6.773922623,8.435455045,3.391611851,11.51557202,5.645280876,6.124762879,5.447322761,0.031747833,3.443148955,1.228378303,7.170771754,3.762731977,B
6.789151337,2.433850004,6.355704653,10.10236053,4.497343205,11.48993354,4.51141637,9.126553027,7.668320986,10.54741893,5.402751472,3.56012345,5.755666211,3.728427954,B
4.846810341,7.131120339,4.642397892,11.18093244,4.480213884,9.58952672,7.755629155,9.575562987,3.631733371,3.722122222,4.070922165,2.391056252,4.428202525,5.248849487,B
6.521341597,6.872663011,4.789411378,10.8040653,6.147720261,9.32931326,9.196878281,2.54189246,9.31065168,8.431482693,5.127489431,5.665713015,6.552009821,5.305048319,B
7.392752595,4.718437272,6.98819392,13.44129322,8.284165139,18.56832085,8.308891854,10.0686226,5.242029436,1.051673723,2.464898669,5.944277304,5.25846016,6.042383351,B
10.85199245,0.608307586,4.039319135,5.350920155,6.367918372,12.08080123,13.87673152,10.37168578,5.053631379,4.575408588,4.215760182,2.784071066,5.922163098,4.700931077,B
7.002642974,10.471319,4.231329485,9.5573744,4.713308566,10.23591388,16.63696932,12.41723993,4.574510625,6.728838886,4.766497408,2.826996031,7.939617184,6.231759335,B
8.407585285,6.923832866,5.297494457,10.83494679,5.58511306,11.40252863,9.280578104,4.783743668,7.142719483,11.4849771,5.937981695,5.924862525,5.782809659,5.415834479,B
7.052112158,5.977715494,6.269522481,10.2706087,5.729188332,16.35389747,13.13968963,5.945974417,9.6391517,11.76841983,5.710266564,4.887078985,7.398990264,5.880359187,B
6.567370728,9.407199141,4.429953441,3.896135117,7.007434265,12.93422568,14.08475405,11.74908559,5.452018546,8.717005904,1.046668549,6.086126031,6.51346308,6.182629645,B
9.033784643,6.799318097,4.662431101,8.013724854,3.885758809,11.38062429,7.158846173,10.32984083,9.519055962,6.066971977,1.663806387,0.66756475,7.421691588,4.897888361,B
6.108712424,4.682929625,5.881389227,11.24476986,3.950075569,14.78379838,14.64228587,8.801148486,9.932947135,11.23241422,0.635723634,0.980273707,5.424899659,6.960465102,B
1.724072731,7.296639204,4.011701631,13.91201171,7.568371834,13.55602116,13.73011151,6.314200107,6.385221468,2.491532525,3.181749569,0.553371361,6.316487919,5.439964285,B
5.98454433,7.154007684,5.692563127,8.423870314,7.861733942,17.83489195,13.10685812,4.886359207,2.188741534,6.111589455,1.639080603,4.354245018,5.333421811,4.614098103,B
5.392828883,5.513097516,5.063408676,10.27736045,7.467181587,17.18078293,8.877966241,4.810289851,11.23512153,8.701189725,1.121063571,1.913557148,6.00278604,5.582698664,B
7.387699956,1.799676158,4.852123815,10.98756935,5.13917021,15.82411119,13.16615862,4.401677739,9.230707885,8.105675249,1.23351571,2.225980476,4.566736283,3.649409509,B
4.440406172,5.012416585,6.37169881,10.84136389,4.642362456,15.34465148,13.01015383,6.42730904,5.57950525,0.202836249,2.988486746,4.633583079,5.929633624,6.054487737,B
4.76651857,6.474741141,6.418689788,9.381534398,5.329812622,16.02993592,6.122086701,3.17505779,5.729806614,12.07672897,5.765216573,0.227626509,6.518877094,6.893290719,B
5.70755077,4.452677741,4.587060596,13.30698396,4.963329118,14.91581826,5.865893949,4.560167999,8.926812516,2.860513948,2.487211011,2.245130598,7.586933439,5.104296802,B
8.489001216,1.900254305,6.6569878,10.76835633,6.474474306,13.13039695,10.41573905,9.153496252,7.857132226,11.32044831,0.761040866,0.472766063,5.735635984,4.321468519,B
5.847380597,0.642807316,5.245985494,10.68956448,7.413815252,13.44086849,16.83541189,5.275555828,1.080323936,9.631254649,0.931182217,4.490193607,8.193055527,6.92520296,B
5.778465354,6.613476377,6.390034177,9.79468399,9.342219829,15.91759696,5.631181139,7.064831762,5.672863488,12.81363623,0.15478822,5.311529713,6.102129517,6.496646817,B
3.044854314,5.443963088,5.59596762,12.49863449,5.637340339,11.69883448,13.57703763,6.787456882,8.952817304,1.360852016,3.548456822,4.595726565,8.730948311,6.240606198,B
6.606213795,10.21609918,5.314595412,11.66673648,8.529947732,13.48265562,4.77730227,10.50521627,3.080246269,6.48777465,1.573096664,5.576474828,5.662055684,5.266556722,B
3.990631969,4.803330391,5.487852863,12.90607041,4.73237806,14.25896899,5.707078396,1.591490518,9.454258627,7.100408129,4.822015175,5.741395826,7.595906247,5.763569394,B
5.117106976,5.326803609,5.667915723,5.55001983,8.470753926,7.946318662,6.390417276,10.47548502,10.84359723,7.180881297,1.45037646,0.829618455,7.270584355,5.93118753,B
3.886112902,1.797701335,6.683221264,10.9166304,3.64796486,15.05388781,8.658634305,9.739203214,8.528520594,4.202078724,1.921793533,0.559490941,8.103502179,4.070107314,B
3.910369459,10.1444802,3.750526679,9.738725757,6.380238677,12.27722893,11.31052291,3.775069523,5.890464145,9.538742108,0.626273338,3.361658527,7.080516386,4.763916213,B
8.393248341,6.933988446,4.519837253,10.58602131,6.795330318,11.10735935,10.65547325,3.531929648,7.356843099,3.153432532,3.878697405,6.002139524,6.26531126,4.596130156,B
2.605189507,1.542736961,3.556073558,13.95225634,8.395044967,16.49023337,9.157005302,4.737412998,9.16977317,4.982179844,2.01177502,2.154309354,5.276444065,3.537546808,B
5.366920232,5.763741819,3.901385337,7.818133631,8.024808867,6.07237688,12.23741494,10.24169318,5.752189714,3.524730006,2.438148466,6.085925526,4.147883536,5.898895888,B
4.183565304,8.259780067,6.266970446,8.651244261,7.428758997,17.33433531,10.30277052,12.48662645,6.080261144,6.211352592,4.666314156,3.071594451,5.04506153,6.007698649,B
10.11971176,9.782641539,6.860565169,9.028259888,9.005819202,18.78613075,9.76536434,10.61184914,8.253427314,5.202980442,1.760995348,0.40308361,6.318953244,4.552193255,B
7.085085389,6.052196286,6.999845214,9.106992268,7.45061244,13.39025671,3.611184608,6.917580992,5.790868937,13.41388772,0.156876567,5.244579207,7.250092891,5.267399748,B
8.052675381,5.136054391,6.489987456,11.8580375,6.386648848,14.43361461,10.49584005,6.276172746,13.47195537,6.588767721,4.726067048,4.7444819,6.906786899,6.976199886,B
6.943203289,5.585503994,5.013332439,11.50869195,7.344247477,12.89982299,1.540446131,4.509230566,9.666971266,10.46509774,5.624684615,5.273575429,9.153167132,6.112944205,B
4.493152633,7.425066656,4.086563345,12.7466227,4.797474217,13.79568194,4.604740918,5.778409456,4.131438328,3.312508438,2.465451255,4.41666843,7.666155194,3.956676417,B
1.029553317,7.846750251,4.578414802,10.8769547,9.137750942,13.37874244,15.17414546,1.817377079,3.979218201,4.881063619,1.932215358,3.635429627,6.082375535,5.685310206,B
3.393609598,0.980787027,6.321974278,15.59205117,8.639320053,14.49373644,8.555433953,7.910119445,5.34670252,0.6992663,3.550512163,2.45604864,5.801619428,4.581490538,B
2.960461023,2.320990814,4.982784398,11.69921214,9.431818727,16.00892717,8.920934383,6.564746567,6.510748909,11.48208175,6.266391309,3.306107331,5.50762785,3.908290773,B
1.904550951,3.464838411,5.05272463,4.00896868,8.128982987,14.13654723,16.25347481,0.927883984,9.793762935,7.17986944,4.847353361,5.749324301,8.87328685,6.532219514,B
9.223066371,6.350780999,4.324554923,4.130000145,5.926820742,12.96556257,9.033467492,5.967827081,6.434905708,10.80565032,6.189647669,0.121713326,6.464532281,5.740168908,B
9.570197131,3.827485819,4.511251562,7.009561453,7.891584394,8.927605518,11.78184073,4.969475468,9.686044822,9.458621284,5.427672653,5.160220894,7.836121173,4.682162807,B
11.15362124,3.258242202,5.751100774,7.294848857,7.094041216,12.3151544,13.82851477,9.254779919,5.330117913,2.633020625,3.974956808,2.739998569,5.184661895,4.043376752,B
6.122694892,5.519293708,6.722858222,8.729979308,8.10494226,14.7141189,3.434269632,6.288773466,4.821947332,0.578306726,2.648408224,4.58717157,6.797014776,3.572403685,B
4.898207195,5.369187189,5.975240962,4.672815458,7.937949992,16.51448471,5.486640077,6.995173022,12.92351677,8.624752589,5.075937212,4.635453609,7.30771618,6.893100606,B
4.799336578,6.045429249,6.794753281,9.497869765,6.770963877,8.581012255,9.353231923,5.574916142,7.067655474,13.0190368,5.997334694,5.732806914,5.285249756,3.849164695,B
2.095512752,3.359634074,5.965502834,12.27343838,5.520351029,16.02727372,12.93300483,4.194851254,9.617918045,9.785290702,5.295609339,5.349021763,5.887965967,4.645435991,B
7.714592499,9.959079197,5.903173634,9.080135379,5.040238813,11.48445146,13.22420648,7.749722644,5.214967847,12.19025044,6.013785171,2.342265243,5.164600388,6.734902358,B
10.11334628,4.449870342,4.088944909,13.36435975,6.252460514,13.12483431,13.56542091,3.515174433,9.064757606,4.435123802,2.10016668,2.431744028,7.733284833,4.559446941,B
4.955079889,9.605343624,6.874803188,14.64558249,8.552363853,13.42367317,11.31209304,4.224372494,3.81975364,0.646686878,2.589474299,4.008454431,5.758719555,6.703614479,B
8.770843373,6.42181434,4.594038407,9.423769589,5.457667677,13.39832515,7.937460932,12.72869134,3.34524105,6.805989223,1.504141264,5.814360584,5.401964082,6.997594601,B
7.85123381,5.962488687,5.178647809,12.19922705,4.375497756,13.79564336,3.794261378,7.566879648,5.77847111,11.40222571,0.328204225,5.688544259,8.120648811,3.995605967,B
8.794729393,5.450938903,6.391625921,10.61699484,5.270480427,14.46838134,5.707590181,3.267107751,3.175679818,2.252493842,3.985507764,0.79934037,6.857590189,6.205548817,B
4.063051555,7.763489114,5.237338901,4.206826978,7.599653804,9.167612381,5.334821008,5.51827399,9.799277103,8.586537862,5.122157009,5.001603825,9.391921281,3.752932945,B
4.644731057,8.301888047,6.13880752,5.36853767,9.848876133,11.28544008,7.251136282,5.925827893,7.35360339,12.43894397,0.255873419,2.162926408,6.61664607,4.06472445,B
5.140237271,2.578372037,3.732607937,10.54131427,4.923012154,16.06128327,5.942447963,8.019734286,7.068734751,10.10889259,6.025002395,3.499690733,4.957616635,6.355326185,B
4.030090471,2.027765215,4.275590816,11.54561535,7.304385122,18.94618697,6.368281975,6.540059498,6.580570947,2.225698229,3.1661489,4.250987632,7.9858433,3.664618183,B
1.063911812,4.960805759,4.36498536,9.958349677,5.545938792,14.35976466,14.98085283,8.121345807,11.19695016,4.075956299,4.123619234,4.380004587,5.784525588,5.974948518,B
4.86579709,11.02218078,4.825364213,11.87580382,5.222025128,9.745711134,2.789823393,9.166374736,6.165027298,10.54227678,5.705473302,3.01661886,8.281734338,4.920876589,B
3.250318083,9.707593348,5.991038646,10.2532688,6.543758071,12.43845658,4.860269795,10.32417622,10.05403218,5.187907099,4.491590023,3.890393393,7.464961675,5.350574073,B
8.508128058,11.01763396,6.21097377,9.888363334,5.684461266,10.93387716,10.16114019,6.419970712,6.001020692,12.67798358,0.103114554,4.553357391,6.928766524,4.909617348,B
5.23355889,5.406963052,6.858095286,12.2744507,7.665460503,18.09319964,11.00370447,8.666196219,3.397838688,4.246259538,1.905643505,5.321963771,6.472737285,4.006121877,B
3.972116001,6.775356456,4.005389806,11.01623977,8.598563983,11.87762726,10.48043446,7.00438473,11.06571169,3.766039478,2.322070357,1.460770158,5.195543017,6.285389615,B
9.236946624,1.995258108,5.459265775,10.20294404,5.796789358,12.76161171,8.412507796,9.488326001,7.264865413,11.22421781,0.524932592,0.250571835,6.887171719,6.155100569,B
8.545984957,5.165365404,4.341768772,12.95197322,5.993058478,11.2691446,8.865919453,6.849182526,7.042501962,2.194484258,3.012275403,0.998896555,4.257803116,5.00293552,B
4.077365537,6.634048153,6.515205157,6.754849321,5.500427277,9.867916138,5.02948768,6.977702176,5.673732964,12.85962879,0.218973107,5.236583617,7.754559264,4.393643016,B
6.877172649,8.229919892,3.807646946,6.677883618,4.674484336,15.21985602,8.886311868,6.469346668,6.464816955,10.30754138,6.275738765,0.854092484,7.134227089,6.266510824,B
7.150609444,6.932795794,4.396305089,12.8059789,8.197378111,17.75319993,5.848747843,6.325829785,7.024367372,10.85179383,0.142420711,1.891484239,4.62291756,3.892753204,B
8.483651391,5.641442696,5.49769651,16.42488956,7.696004883,11.57884882,5.377710529,7.222570606,5.392924419,1.124446771,2.930405854,5.290648762,7.110074053,6.306708996,B
7.874192606,5.647213086,4.592551571,4.469309437,8.805417041,10.93053499,4.900904049,6.598065114,6.28699863,1.911363053,3.18288446,2.002262385,6.459314149,5.680505478,B
11.64098682,5.398986478,4.182498427,9.197333797,3.941105412,12.67973413,13.99480492,5.912928277,5.450157996,10.53314032,6.015137386,1.060917172,4.832100112,4.541592777,B
7.697692359,1.079288666,3.619794784,5.337894885,6.099499798,12.81327572,8.324685281,8.66095798,3.632131495,5.863671484,4.535679428,2.216537914,3.850025812,3.647682308,B
11.89161433,5.173510363,6.605387117,9.476094297,9.252304708,14.41751963,16.93770112,4.585542618,10.08429313,1.322255697,3.811519813,5.202961762,8.01989883,6.544281533,B
6.488573594,1.040639121,3.642472857,10.72664519,6.096010882,12.98145271,14.57804201,6.769834126,7.156307771,10.11672769,6.164219858,4.322316523,4.657178696,5.978957933,B
8.021802726,7.519692739,5.471150787,13.24041831,5.977485198,15.21853097,8.239788516,4.664057583,10.20182232,8.037324805,4.997211856,5.172796468,4.180742436,4.30555527,B
7.503864778,5.606408871,4.574487682,13.81205815,6.12993246,11.35874115,2.069945573,2.363836641,5.682452593,8.266742304,5.108915194,0.195143005,9.231986108,4.570847095,B
7.763601976,3.294958393,6.044941802,12.30670465,6.730938257,17.09037146,12.91902428,5.85023685,6.287581619,12.44448134,6.100619338,0.31596445,6.189589475,3.765300602,B
6.018851676,11.46900544,4.338456974,11.75561333,6.783695916,12.91796554,7.535111799,4.735503704,9.60482915,8.048485724,1.205826784,2.08758613,6.959787676,3.822994809,B
5.764840705,5.59108773,5.866463658,10.24494558,9.360179909,6.233205694,9.337703786,9.77320693,9.348495068,7.406575768,4.867546074,3.857723741,8.723402245,4.391860433,B
4.067539016,9.097632867,4.711008148,12.46288185,5.251469049,12.35133567,7.849388914,9.542618168,6.98776789,4.110119556,4.180343624,3.300552013,4.198246232,3.57573726,B
8.449143724,2.718131034,5.543014757,11.05978116,6.02596145,14.38065571,13.98502462,0.084437884,5.412142749,8.421245117,5.066339925,0.167967718,7.143834121,6.937170941,B
8.905784044,7.039796474,5.352049422,8.957038838,8.432452312,16.84329166,7.804398287,8.230004289,9.810971827,10.8652433,0.61699483,1.089306062,7.325670465,6.456593833,B
6.801765425,5.477572009,3.786685352,5.975085328,7.160132144,9.469376212,12.7661037,5.899267669,5.972987294,2.759720365,3.298309488,0.720121983,4.539621421,5.12018172,B
5.14653102,11.58162609,5.236979382,8.011409311,3.757022744,14.38424696,14.84259888,11.72866527,2.145766738,7.252552499,1.426597391,5.588784361,5.468018836,6.875644524,B
3.102630732,1.524640745,3.670859074,15.24171386,8.908572823,15.92123371,13.90079084,9.770307939,7.746770601,3.79191073,3.8826928,3.505822328,8.151752634,5.18428034,B
8.404991167,8.23204977,4.831704525,14.34760555,7.675046677,11.16451226,13.26821199,5.368477786,6.517725061,11.13497223,5.996841781,6.267521795,8.078580122,4.006638156,B
3.344365111,6.930530983,4.681823477,15.96542518,7.792948755,16.9576567,9.350471478,6.461906495,2.025540737,5.683831977,1.746018541,4.703875642,6.567440064,4.544203046,B
8.382864826,11.43618228,6.56227485,9.220041463,5.24387486,13.95824751,5.596948789,6.513747271,9.474534657,11.52429376,5.58441366,4.707767359,9.677558456,4.624078215,B
4.344252748,7.550734179,5.350488656,13.83176025,7.435593025,10.95861093,8.453602675,7.73658656,4.607162609,1.990533029,2.573286911,5.291079042,5.437849102,4.200944377,B
10.34830577,9.958532841,5.916754433,7.728589229,6.783417032,16.29528524,11.24936483,10.96073188,8.049947917,3.989723659,4.274238077,3.476007282,3.455297484,5.214953469,B
7.672693859,8.203524829,5.926601789,11.9923426,3.738555296,12.60748751,3.27807343,8.425807718,6.342895384,1.440778226,3.68944268,3.060194347,8.525267821,3.709693214,B
2.227413009,5.344390741,5.260038314,6.929509297,5.247126881,14.58049724,10.97287718,4.420903532,5.718921654,2.256449949,2.509432005,3.500960782,7.85268205,3.758697622,B
9.821342799,4.697678665,6.340985249,11.41222677,4.567715468,11.81525076,10.40847142,9.683856054,4.449426436,9.979312342,5.293200026,2.56940913,5.302039539,4.529873999,B
1.742926144,3.896863773,5.401132506,6.701182132,8.153893385,10.43041433,15.25877124,6.964750232,6.4107543,11.87368695,0.100853896,6.093465417,8.246810818,4.700311979,B
2.727806243,6.216494063,6.725409128,12.00806364,4.943024373,13.32290324,11.3655241,1.38763533,6.719441677,3.040159512,4.172030856,6.240287926,4.49272238,5.967260547,B
7.866443568,6.875112744,4.317616642,10.96136872,7.630258666,8.30038621,4.159094888,7.887097084,1.879659596,3.390820288,2.374764106,5.004043327,6.999599001,6.952552821,B
1.368147161,5.733716555,5.709112048,5.487936917,8.482779519,11.56273505,14.56161644,4.643285536,1.127821561,5.465810534,4.53023619,1.238031796,5.774272107,5.779603131,B
2.859428628,3.15141305,5.891258552,6.682510942,9.330932968,19.04697668,10.986644,1.626945998,10.05641525,6.316796558,4.681286461,5.652729941,6.154760664,6.035724855,B
2.606254077,4.136477607,5.81963985,6.328358693,5.952812831,16.36181764,11.07517395,9.487014006,7.069657448,3.390109491,4.148616674,3.330041067,4.694467322,3.597593474,B
7.132350408,10.17284814,4.747818283,9.604075106,8.947404917,14.54972039,10.37159733,5.051068402,5.600025626,10.69016747,5.793638135,0.555811299,8.496642389,3.627367608,B
4.66575236,8.983917019,6.83597822,9.170375805,6.523274748,9.484161123,5.840500611,4.566779307,4.691394946,1.80483656,3.955268729,0.752107036,8.024991548,3.642371499,B
9.261299812,6.85149281,5.127812539,15.08151874,5.983769593,12.28694946,9.626474726,6.17613464,4.6976078,11.4341948,0.275675125,4.53459982,4.666109347,6.727703197,B
7.753102873,6.9460286,3.807034131,10.97274843,7.995131353,11.13212728,11.43220985,10.5919325,5.223462267,7.05710658,4.859252472,2.839195705,6.013069782,4.333073285,B
6.788480306,5.274409611,5.180432861,9.363594059,6.108603318,13.14545305,13.89401602,6.685618734,12.4808834,5.040264348,1.856443753,1.539770948,4.730430652,6.23646838,B
6.017687387,6.182842696,4.000282309,9.680647037,5.215978025,8.153885471,12.09232349,10.9464292,5.845101293,4.080046774,2.220493888,6.136950263,8.913088192,5.644338452,B
4.52596418,4.306929191,6.358794466,12.87608375,7.869058322,16.29160014,7.523663277,7.643278546,3.185341631,2.807629167,4.092835712,1.902934767,5.28376514,4.306747604,B
6.734136262,3.209651129,6.866764348,7.548073335,3.735795829,12.42729831,12.39176627,6.420972027,6.487187268,13.36622506,6.270652443,0.160730497,5.54644252,6.388163926,B
2.801346886,4.669199324,6.622158518,5.384595976,7.370162336,11.12301962,11.5846071,3.274952584,4.434894407,11.10806111,0.801186818,3.711142333,8.836256519,5.332305344,B
3.362713706,4.399996498,5.495989512,10.72184156,5.245096329,12.37850095,8.195792549,10.55752212,1.137176513,6.341646576,1.599612856,5.360101896,7.235896502,6.727624802,B
3.221471013,7.072606862,5.899401348,8.238515374,6.088790955,12.38869043,13.94966224,10.12027696,5.262413452,2.945457285,4.065726615,2.812198051,7.513371855,4.793848994,B
9.029555155,7.856434546,4.588688952,11.03361916,8.284921299,10.9242705,12.24633856,9.775877395,8.617509219,4.483022183,4.257286608,3.715429094,7.583343773,4.342684573,B
4.572775262,1.153385231,3.857556236,9.819284125,5.92154512,12.78494603,10.8067767,6.013286012,7.783078412,10.07984024,5.90141697,5.074953026,9.60062263,3.683386985,B
10.41679697,5.412369567,6.842811852,10.57007478,5.821716313,13.66607259,11.26342433,2.806796747,3.757622814,3.278181745,4.222154793,0.638714133,5.159111195,5.214150619,B
4.241601103,9.359516751,3.588814623,10.2057114,8.23428772,7.767126792,8.797129195,8.640931047,7.165295722,3.669118084,2.479661847,0.301290365,3.58614186,3.647526989,B
6.258979141,3.206581056,6.550565527,7.83734017,5.550064361,12.95899385,4.653068271,6.911714768,8.83703859,11.44352839,5.567543034,4.538008855,5.896832168,3.61685582,B
2.924980853,7.567960995,5.688412208,7.167381172,4.982342419,10.08848366,10.45781245,3.439325344,6.664985694,10.86715411,5.587677074,6.229332419,3.851283699,4.783449457,B
8.162981763,6.334313104,4.170025965,9.140180792,8.30713754,16.09640937,7.45967953,8.363640269,1.433853883,5.068457526,1.921217504,5.064886627,6.180372215,5.747329958,B
5.801526069,8.150922981,5.292252101,8.434715668,9.806409154,13.74607256,4.739505092,5.595080697,10.89313653,7.74642979,4.950142288,4.915532467,6.486853322,4.615195602,B
8.238235318,4.450348586,5.773049125,8.66453756,8.552240453,17.6808141,13.59745798,8.32660803,2.677602455,10.96113037,0.687632029,5.158176142,7.435309562,6.674578719,B
1.873847681,7.58376839,5.084920559,4.099312475,6.993974567,13.48522913,12.33722575,9.661015818,1.502961401,9.011931696,5.229068988,2.134826317,3.756585903,6.800629195,B
4.190512665,7.235887652,4.163840941,8.626347235,6.761802989,12.20452278,8.416499585,5.811316432,6.181881285,2.36845895,3.016954902,3.574317315,7.560457781,6.102281678,B
4.004561709,8.856002206,4.91458634,5.706525666,6.321800888,13.30777987,7.825345348,2.839350044,5.737087781,4.693916896,4.336075486,0.205467861,5.889438105,4.020645604,B
6.167588772,6.380474584,4.752074638,9.364492812,4.03213909,12.61708374,6.631789376,5.37772086,12.52510677,8.760952551,1.074943198,1.754952979,3.753931966,6.967933528,B
4.02753767,3.890396219,5.396175112,8.945207063,3.095380869,12.21889104,14.22795409,4.049007103,3.084129946,10.80074834,5.634699745,0.948401185,6.759317252,6.96087207,B
3.287434247,6.794494384,6.061772757,6.492644851,4.975792907,11.33194717,7.042928956,7.618577514,1.923222354,8.684480082,5.081053324,1.810500189,8.01397194,5.050856482,B
2.303443059,1.275298013,4.794197111,11.83185812,5.063245612,14.30777431,9.240426362,7.677769866,3.016555794,3.814138732,4.117723472,1.896835207,7.535974977,4.439216644,B
9.137344775,6.80066953,4.466455301,9.127841215,7.8999577,12.99567535,12.9091085,7.266568633,5.390092826,10.88238952,0.194324103,5.316819033,8.990417111,6.985357795,B
8.867592175,5.326281685,6.750076567,8.669327236,9.241799489,12.56086264,6.94001179,6.004733766,4.400765212,12.60710133,5.843170814,1.339106031,8.044985015,5.063631806,B
6.18469798,5.791366272,3.935692524,9.902394428,6.716543026,14.31681926,3.192252294,7.992359141,3.176534571,3.139821725,3.689204157,1.992849182,6.980207952,6.997322238,B
10.63765167,6.92080687,6.32237412,7.488360453,5.416351309,14.00130783,12.51460195,6.721537435,6.357765942,0.184086027,3.0963828,5.712432108,3.656000519,5.825199548,B
5.775283575,7.728977273,3.682799585,14.22748506,6.553987458,13.88230024,14.22501129,3.278598169,1.659227647,8.292653002,1.062415299,4.125213427,7.659663835,6.656503601,B
2.036131153,8.522219376,6.241910973,5.57459868,8.801811859,7.67357892,12.66885998,4.993337296,3.388956145,11.6470872,0.60129946,4.261384197,4.875349188,6.110288134,B
8.791836709,7.633553099,6.676202262,12.9044445,4.375211015,15.26263425,8.511385817,4.103851099,4.570929488,2.098688366,3.992563059,0.677825507,5.176807606,4.091088564,B
5.518285075,5.512610912,5.308463002,8.110297158,5.020435053,11.53378636,14.48058337,4.228934867,6.018679548,1.721988065,2.69073668,3.350438349,5.863999353,5.327787367,B
